loss,lr,val_loss
0.0322362816806,0.00999999977648,0.0317164346928
0.0314162443952,0.00999999977648,0.0312932975277
0.0314223269809,0.00999999977648,0.0315177794618
0.0314183126021,0.00999999977648,0.0312456435567
0.0314209226222,0.00999999977648,0.0313797512168
0.0314256837634,0.00999999977648,0.0311902593253
0.0314162388045,0.00999999977648,0.031188849341
0.0314231119935,0.00999999977648,0.0312058605059
0.0314104965638,0.00999999977648,0.0312134079241
0.0314148410589,0.00999999977648,0.0312228952409
0.0312951527067,0.000999999931082,0.0311593376161
0.0312926616012,0.000999999931082,0.0311721735599
0.0312949749313,0.000999999931082,0.0311698456993
0.0312827308681,9.99999901978e-05,0.0311620805495
0.0312821552413,9.99999901978e-05,0.0311569109385
0.0312821621794,9.99999901978e-05,0.0311625710531
0.031281389738,9.99999883788e-06,0.0311595572775
0.0312808842268,9.99999883788e-06,0.0311583799848
0.0312807856155,9.99999883788e-06,0.0311580212401
0.0312805759088,9.99999883788e-07,0.0311579994601
0.031280577148,9.99999883788e-07,0.0311579785977
