categorical_accuracy,loss,val_categorical_accuracy,val_loss
0.59463900193,14.652409511,0.591642308109,14.3510164317
0.596874343249,14.3047925983,0.591642308109,14.2001225105
0.596855237768,14.1726724311,0.591642308109,14.1014106019
0.596855237768,14.0910849629,0.591642308109,14.0533185892
0.596874343249,14.0330233705,0.591642308109,14.011915656
0.596988976137,13.9903471693,0.591642308109,13.9707481612
0.597543035097,13.9545070719,0.592291869655,13.9514244046
0.598058883094,13.9260063798,0.593374472231,13.9207068662
0.599797481898,13.8988086273,0.599870087691,13.9089223512
0.601899084847,13.8766142421,0.595864458157,13.8998115231
0.606770982595,13.8550798275,0.601385731298,13.8978770405
0.610018914427,13.8360544245,0.618057810978,13.8687396611
0.617278997344,13.8178686828,0.611237414745,13.8568363371
0.622513899238,13.8006184187,0.616758687886,13.8787563663
0.632658909841,13.7848283125,0.631265562412,13.8560779396
0.641428325787,13.7696144047,0.632781206019,13.8561958815
0.660992338702,13.7541992143,0.683447006604,13.8517422803
0.691312737624,13.7394233558,0.685287430984,13.8583275797
0.730593607306,13.7223683581,0.739850600844,13.8410922043
0.750214936665,13.7011330318,0.721121576269,13.821819651
0.758468504614,13.6849210056,0.748619681715,13.827366897
0.762881870809,13.6684049975,0.746129695789,13.8163105487
0.766492806786,13.6530493312,0.756955721555,13.8631130641
0.769339523509,13.6378410749,0.745480134243,13.8559805305
0.771097227795,13.6227820166,0.746237956046,13.8551709977
0.772587455341,13.6068544179,0.748511421457,13.8356517451
0.775988231023,13.592069869,0.754140954855,13.8228758493
0.776618711908,13.5771131859,0.743423189347,13.8336158178
0.779006897079,13.5623766646,0.755548338205,13.8506117338
0.780783706845,13.547683606,0.756522680524,13.8312366178
0.784299115416,13.5319855697,0.75208400996,13.8646457728
0.784528381193,13.5176523353,0.73822669698,13.8556997833
0.787050304732,13.502027873,0.748294900942,13.8864501581
