loss,lr,val_loss
20.6428466475,0.00999999977648,12.1752197641
14.2416683544,0.00999999977648,8.27385835332
13.4274432951,0.00999999977648,7.97798390573
12.6931117695,0.00999999977648,9.40014698212
12.2265005915,0.00999999977648,10.5837815859
11.7617498778,0.00999999977648,6.98617751059
11.544467263,0.00999999977648,6.42869905343
11.3014001781,0.00999999977648,6.53186105187
11.2363899753,0.00999999977648,6.83871252299
11.0464344687,0.00999999977648,9.71558928234
10.8944152552,0.00999999977648,6.46089071932
10.6076989336,0.000999999931082,6.18882153893
10.5931013027,0.000999999931082,6.21488272195
10.5837759268,0.000999999931082,6.15779657355
10.5696650377,0.000999999931082,6.2780814177
10.560933604,0.000999999931082,6.13832758974
10.5509953896,0.000999999931082,6.11455359603
10.539390957,0.000999999931082,6.14081879024
10.530588092,0.000999999931082,5.98998691541
10.521538497,0.000999999931082,6.04901233591
10.5135452366,0.000999999931082,6.08143230164
10.503998689,0.000999999931082,6.08856925193
10.4938993426,0.000999999931082,6.03204393697
10.4880028931,9.99999901978e-05,6.04186595017
10.4874721733,9.99999901978e-05,6.05414613836
