loss,lr,val_loss
0.0144775672736,9.99999997475e-07,0.0142110662962
0.0144927989685,9.99999997475e-07,0.0142128710877
0.0144840714267,9.99999997475e-07,0.0142119556491
0.0144811135244,9.99999997475e-07,0.0142147673921
0.0144677698578,9.99999997475e-07,0.0142063265796
0.0144802367649,1.00000001169e-07,0.0142030270571
0.0144774487991,1.00000001169e-07,0.0142066006323
0.01448001421,1.00000001169e-07,0.0141976719502
0.0144557119571,9.99999993923e-09,0.0142026098724
0.0144677913269,9.99999993923e-09,0.0142022070698
0.0144632244076,9.99999993923e-09,0.0142048649516
0.0144740432218,9.99999971718e-10,0.014210451773
0.014470483967,9.99999971718e-10,0.0142067282132
0.0144638581871,9.99999971718e-10,0.0141982968413
