loss,lr,val_loss
0.111326145697,0.0010000000475,0.0575279354677
0.0507927602865,0.0010000000475,0.0501918531582
0.0482958952561,0.0010000000475,0.0491044322029
0.0477309122607,0.0010000000475,0.0495889381692
0.0476040274315,0.0010000000475,0.0472933369502
0.0476955994535,0.0010000000475,0.0491677182727
0.0475500581786,0.0010000000475,0.0485118233413
0.048191544123,0.0010000000475,0.0498733204603
0.048129306186,0.0010000000475,0.0478523275442
0.0471605712622,0.00010000000475,0.048470033668
0.047094519075,0.00010000000475,0.0473902863264
0.0470602778755,0.00010000000475,0.0457101422176
0.0469306065924,0.00010000000475,0.0481658971123
0.0470048937239,0.00010000000475,0.0458289573714
0.0469041226599,0.00010000000475,0.0469357604161
0.0469474490024,0.00010000000475,0.0499753282592
0.0468917557206,1.00000006569e-05,0.0479713475704
0.04680912029,1.00000006569e-05,0.0450537542999
0.0468419232331,1.00000006569e-05,0.0469469270669
0.0468372146543,1.00000006569e-05,0.0461370458826
0.0468376612347,1.00000006569e-05,0.0462075258791
0.0468521222062,1.00000006569e-05,0.0471493192948
0.0467910554036,1.00000011116e-06,0.0467702012695
0.0468168165609,1.00000011116e-06,0.0468634873815
0.0467951889634,1.00000011116e-06,0.0471977552027
0.0467846564651,1.00000008274e-07,0.04617138125
0.0467931868266,1.00000008274e-07,0.0463508950174
0.0468352223728,1.00000008274e-07,0.0462635201216
0.0467967070639,1.00000008274e-08,0.0473235045187
0.046824442422,1.00000008274e-08,0.0467578689381
0.0468260977753,1.00000008274e-08,0.0459020794369
0.0468299335316,1.00000008274e-09,0.0477902897075
0.0467937260885,1.00000008274e-09,0.0463172347844
0.0468073095717,1.00000008274e-09,0.0472471997142
0.0468303649034,1.00000008274e-10,0.0458080176264
0.0467751434501,1.00000008274e-10,0.0473343391903
0.0467709744312,1.00000008274e-10,0.0458156657219
0.046779451713,1.00000008274e-11,0.0471621642075
0.0467939192466,1.00000008274e-11,0.0464967694134
0.0467625676412,1.00000008274e-11,0.0477171899006
0.0467945103571,1.00000010442e-12,0.0468577393889
0.0468004005495,1.00000010442e-12,0.0460044609942
0.0468127056342,1.00000010442e-12,0.0456190967746
0.0468646037225,1.00000011798e-13,0.046813044399
