loss,lr,val_loss
0.124902613214,9.99999974738e-05,0.083999821837
0.0621844039566,9.99999974738e-05,0.053235025633
0.0479583371463,9.99999974738e-05,0.0445511983456
0.0415033385586,9.99999974738e-05,0.0417250663407
0.0373155299409,9.99999974738e-05,0.0368803755809
0.0343530565186,9.99999974738e-05,0.0381739127791
0.0322092267537,9.99999974738e-05,0.0321868264412
0.0304854706522,9.99999974738e-05,0.0394983823136
0.0291747970756,9.99999974738e-05,0.0321785078894
0.0280897070044,9.99999974738e-05,0.0278916854554
0.0272252373759,9.99999974738e-05,0.0266872443944
0.0264900143442,9.99999974738e-05,0.0323226108528
0.0258198895544,9.99999974738e-05,0.0687150826539
0.0253100402691,9.99999974738e-05,0.0275054251144
0.0248159546656,9.99999974738e-05,0.0253371730375
0.0243952545366,9.99999974738e-05,0.0257860454638
0.0239704049084,9.99999974738e-05,0.0250457288182
0.0236497131384,9.99999974738e-05,0.0257412024491
0.0233170915537,9.99999974738e-05,0.0283561328268
0.0230692693853,9.99999974738e-05,0.0234329165769
0.0227895405499,9.99999974738e-05,0.029428706554
0.022546674357,9.99999974738e-05,0.0228960343938
0.0223475915236,9.99999974738e-05,0.0246106042285
0.0221569252951,9.99999974738e-05,0.0250130911107
0.0219559371135,9.99999974738e-05,0.02554791602
0.0217745524009,9.99999974738e-05,0.0235958109401
0.0211050986863,9.99999974738e-06,0.0207392818834
0.0210289697859,9.99999974738e-06,0.0205428519792
0.0209515341168,9.99999974738e-06,0.0204934928207
0.0209159735701,9.99999974738e-06,0.0205415129198
0.0208633084131,9.99999974738e-06,0.0205797186973
0.0208410164887,9.99999974738e-06,0.0206302759595
0.0207553729018,9.99999997475e-07,0.0203997580169
0.020738832538,9.99999997475e-07,0.020389796738
0.0207392818945,9.99999997475e-07,0.0203765066239
0.0207386171684,9.99999997475e-07,0.0203840035041
0.0207409799453,9.99999997475e-07,0.0204069265659
0.0207425968788,1.00000001169e-07,0.0203684498857
0.0207206323702,1.00000001169e-07,0.0203657429451
0.0207233171221,1.00000001169e-07,0.0203646223377
0.020725341975,9.99999993923e-09,0.0203778001692
0.020729413856,9.99999993923e-09,0.0203721315139
0.0207142058058,9.99999993923e-09,0.0203671432059
0.0207073769368,9.99999971718e-10,0.0203680572581
0.0207206703341,9.99999971718e-10,0.0203721157274
0.0207063070391,9.99999971718e-10,0.0203680635072
