loss,lr,val_loss
0.0214824110818,9.99999974738e-05,0.0217565353878
0.02140035063,9.99999974738e-05,0.0222182758425
0.0213131619739,9.99999974738e-05,0.0224648731748
0.0211448660198,9.99999974738e-05,0.0264891101203
0.0210538633577,9.99999974738e-05,0.0210660678876
0.0209573171626,9.99999974738e-05,0.0219189723819
0.020867881102,9.99999974738e-05,0.0204658771778
0.0207595950168,9.99999974738e-05,0.02033615015
0.0206681563541,9.99999974738e-05,0.0926593280663
0.0205968459381,9.99999974738e-05,0.0344520885916
0.0204957987527,9.99999974738e-05,0.0230131885236
0.0204326012921,9.99999974738e-05,0.0224251469129
0.0197825023936,9.99999974738e-06,0.0194609932799
0.0196903118814,9.99999974738e-06,0.0197618449314
0.0196371736783,9.99999974738e-06,0.0194387480223
0.0196154528458,9.99999974738e-06,0.0194189712601
0.0195912557815,9.99999974738e-06,0.0193831256357
0.0194947938566,9.99999997475e-07,0.019296917983
0.0194945612654,9.99999997475e-07,0.0192908701599
0.019489308986,9.99999997475e-07,0.01928327445
0.0194998718291,9.99999997475e-07,0.019283839764
0.019477166689,9.99999997475e-07,0.0192872274412
0.0194648948793,1.00000001169e-07,0.0192851530256
0.0194835143797,1.00000001169e-07,0.0192824340661
0.0194672278141,1.00000001169e-07,0.0192801414043
0.0194565515847,9.99999993923e-09,0.0192849859731
0.019489041112,9.99999993923e-09,0.0192797520352
0.0194714772668,9.99999993923e-09,0.0192800944501
0.0194645660456,9.99999971718e-10,0.0192839665246
0.0194810857413,9.99999971718e-10,0.0192852911974
0.0194670356079,9.99999971718e-10,0.019285636997
0.0194687859556,9.99999943962e-11,0.0192805643191
0.0194545909179,9.99999943962e-11,0.0192817743951
0.0194780189529,9.99999943962e-11,0.0192808548095
0.0194726230513,9.99999909268e-12,0.0192812321464
0.0194631518044,9.99999909268e-12,0.0192794072838
0.0194688471694,9.99999909268e-12,0.0192768257399
0.0194733959914,9.99999887584e-13,0.0192813719788
0.0194678582583,9.99999887584e-13,0.0192787021867
0.0194487843403,9.99999887584e-13,0.0192784310378
0.0194624345042,9.99999914689e-14,0.0192837258199
0.0194606449381,9.99999914689e-14,0.0192846570629
0.019473384443,9.99999914689e-14,0.019280734514
0.0194654644884,9.99999897748e-15,0.0192818120098
0.0194723211768,9.99999897748e-15,0.0192821548299
0.0194729028613,9.99999897748e-15,0.019285406528
0.0194886442874,1.00000000363e-15,0.0192810367988
0.0194615005711,1.00000000363e-15,0.0192798230505
0.0194636740085,1.00000000363e-15,0.0192809009125
0.0194697225806,1.00000000363e-15,0.0192813265357
0.0194615683458,1.00000000363e-15,0.0192759411356
0.0194771949893,1.00000000363e-15,0.0192832234057
0.0194750067022,1.00000000363e-15,0.0192813217176
0.0194754828487,1.00000000363e-15,0.0192842337162
0.0194557790971,1.00000000363e-15,0.0192817933162
0.0194689765919,1.00000000363e-15,0.0192781868994
0.0194721525913,1.00000000363e-15,0.0192941197927
0.0194650381121,1.00000000363e-15,0.0192871230796
0.0194673912092,1.00000000363e-15,0.0192802947834
0.0194599068795,1.00000000363e-15,0.0192853205617
0.0194696830554,1.00000000363e-15,0.019284859179
0.0194726424876,1.00000000363e-15,0.0192810020782
0.0194624139982,1.00000000363e-15,0.0192891858535
0.0194693439195,1.00000000363e-15,0.0192817423064
0.0194697848755,1.00000000363e-15,0.0192808190526
0.0194711611971,1.00000000363e-15,0.0192838877817
0.0194699885347,1.00000000363e-15,0.0192799567568
0.0194629323828,1.00000000363e-15,0.0192864264225
0.0194723126541,1.00000000363e-15,0.0192827193569
0.0194628109037,1.00000000363e-15,0.0192789950981
0.0194627738819,1.00000000363e-15,0.0192806213089
0.0194571881388,1.00000000363e-15,0.0192864623641
