loss,lr,val_loss
0.0286389383858,9.99999974738e-06,0.0201256886155
0.0266517452033,9.99999974738e-06,0.0204184893589
0.0254447725773,9.99999974738e-06,0.0205066788699
0.024849636269,9.99999974738e-06,0.0204852317729
0.0244252142998,9.99999974738e-06,0.0203850825157
0.0242523922972,9.99999997475e-07,0.0203651771757
0.0242237864714,9.99999997475e-07,0.0202808092068
0.0242035663183,9.99999997475e-07,0.0203330702819
0.0241920522757,1.00000001169e-07,0.0203175267573
0.0242081293929,1.00000001169e-07,0.0203673301608
0.0242134836044,1.00000001169e-07,0.0203229834674
0.0242012587489,9.99999993923e-09,0.0202952358509
0.0241912160142,9.99999993923e-09,0.020318312429
0.0241868521526,9.99999993923e-09,0.0203053042509
0.0241973321141,9.99999971718e-10,0.0203190291221
0.0241892241205,9.99999971718e-10,0.0203564291231
0.024176320513,9.99999971718e-10,0.0203586290904
0.024190178029,9.99999943962e-11,0.0203222856438
0.0241881832959,9.99999943962e-11,0.0203051041223
0.0241888004314,9.99999943962e-11,0.0203448041264
0.0241775431958,9.99999909268e-12,0.0202534406651
0.0241936304451,9.99999909268e-12,0.0203593399107
0.024205478426,9.99999909268e-12,0.0203472442973
0.0241983956796,9.99999887584e-13,0.0202916711542
0.0242005549387,9.99999887584e-13,0.0203541907885
0.0241903592359,9.99999887584e-13,0.0203213315244
0.0242019306191,9.99999914689e-14,0.0203580851845
